match,team,Alliance Color,Scouter Name,Auton Cones Lower,Auton Cubes Lower,Auton Cones Mid,Auton Cubes Mid,Auton Cones Upper,Auton Cubes Upper,Auton Charge Station,Teleop Cones Lower,Teleop Cubes Lower,Teleop Cones Mid,Teleop Cubes Mid,Teleop Cones Upper,Teleop Cubes Upper,Piece Pickup,Charge Station,Under Defense,Other Notes,Defense Rating,Defense Notes,Robot Rating,Auton Points,Teleop Points,Total Points
48,695,Red,Vignesh ,0,1,0,0,1,0,Not Attempted,0,2,2,0,1,1,Both,Engaged,0 - Was not under heavy defense,Had trouble getting gamepieces from double substation ,0 - did not play defense,None ,2.5 - highly competitive robot,9,30,39
59,695,Blue,Sanjay,0,0,0,1,1,0,Not Attempted,3,0,1,0,1,2,Both,Engaged,0 - Was not under heavy defense,had extreme difficulty picking up from floor but claw intake worked efficiently ,0 - did not play defense,none much ,2 - contribute to score or elite defense,10,34,44
1,7211,Red,Pranav ,0,0,0,0,1,1,Not Attempted,2,0,1,0,3,0,Both,Engaged,0 - Was not under heavy defense,Robot was driven really smooth they prefer cones and consistent cycling ,0 - did not play defense,None,2 - contribute to score or elite defense,12,32,44
14,7211,Blue,Vignesh ,0,0,0,0,1,1,Not Attempted,1,0,1,1,3,0,Double Substation,Engaged,0 - Was not under heavy defense,Collected mainly cones from double sub but also collected one cube from the floor,0 - did not play defense,No defense ,1.5 - not a strong scorer or defender,12,33,45
24,7211,Red,Sanjay,0,0,0,0,1,0,Docked,0,0,4,0,1,0,Double Substation,Engaged,0 - Was not under heavy defense,poor strategy tried to score on already occupied nodes took time to actually place ,0 - did not play defense,no defense,1.5 - not a strong scorer or defender,14,27,41
43,7211,Red,Varsha,0,0,0,0,1,1,Not Attempted,0,0,3,0,2,0,Double Substation,Engaged,2 - Scoring impacted by defense,Failed auton slow robot in general ,0 - did not play defense,,1.5 - not a strong scorer or defender,12,29,41
51,7211,Blue,Mahima,0,0,1,0,0,0,Not Attempted,0,1,1,0,1,0,Double Substation,Not Attempted,0 - Was not under heavy defense,Robot stopped working halfway through Before was consistent scoring of cones,0 - did not play defense,None,2.5 - highly competitive robot,4,10,14
60,7211,Blue,Sanjay,0,0,0,0,1,0,Not Attempted,0,0,3,1,1,1,Double Substation,Engaged,0 - Was not under heavy defense,sluggish cycle time took lot of time to line up pieces and ran into walls and other robots ,0 - did not play defense,not much,2 - contribute to score or elite defense,6,32,38
21,7457,Red,Pranav,2,0,0,0,0,0,Not Attempted,1,1,2,1,2,0,Double Substation,Engaged,0 - Was not under heavy defense,Cycle time is relatively fast and prefers cones,0 - did not play defense,,2 - contribute to score or elite defense,6,33,39
32,7457,Blue,Prisha,0,2,0,0,0,0,Not Attempted,1,1,2,0,3,0,Double Substation,Failed,2 - Scoring impacted by defense,Easily lost cargo ,0 - did not play defense,Avoided other robots,1 - does not contribute much to scoring,6,25,31
44,7457,Red,Arunima,3,0,0,0,0,0,Not Attempted,1,0,2,1,0,0,Double Substation,Engaged,0 - Was not under heavy defense,Good intake and dodging outer bots picked up cones well and had a good auton,0 - did not play defense,None,2 - contribute to score or elite defense,9,21,30
51,7457,Blue,Pranav,3,0,0,0,0,0,Not Attempted,1,0,1,1,1,0,Double Substation,Engaged,0 - Was not under heavy defense,Medium cycle time ,0 - did not play defense,,1 - does not contribute much to scoring,9,23,32
59,7457,Red,Prisha,0,1,0,0,0,0,Not Attempted,0,0,0,0,0,0,N/A,Engaged,0 - Was not under heavy defense,Easily thrown offcourse,0 - did not play defense,Struggles with overpowering robots ,1.5 - not a strong scorer or defender,3,10,13
8,7457,Red,Sanjay,2,0,0,0,0,0,Not Attempted,1,0,0,1,1,1,Double Substation,Engaged,0 - Was not under heavy defense,choppy driving good cycle time took time to score pieces  ,0 - did not play defense,no defense,2 - contribute to score or elite defense,6,25,31
15,7617,Red,Sanjay,0,0,0,0,0,1,Not Attempted,0,1,1,1,2,0,Double Substation,Not Attempted,0 - Was not under heavy defense,movement was clunky and slow scoring was moderate paced took time picking up pieces,0 - did not play defense,no defense,2 - contribute to score or elite defense,6,18,24
34,7617,Blue,Mahima,0,0,0,0,0,1,Engaged,0,2,0,0,0,0,Floor,Engaged,0 - Was not under heavy defense,Dragged cubes from single sub to lowest node,0 - did not play defense,None but they shouldve instead of dragging cubes,1 - does not contribute much to scoring,18,14,32
46,7617,Blue,Sanjay,0,0,0,0,0,1,Engaged,0,1,1,0,2,0,Double Substation,Engaged,0 - Was not under heavy defense,erratic driving knocked over other robot long cycle times missed one or two pieces,0 - did not play defense,no defense,2 - contribute to score or elite defense,18,25,43
5,7617,Blue,Varsha,0,0,0,0,1,0,Not Attempted,0,1,2,0,0,0,N/A,Not Attempted,0 - Was not under heavy defense,Stopped moving at multiple points got stuck almost fell in auton ,0 - did not play defense,,1 - does not contribute much to scoring,6,8,14
53,7617,Red,Arunima ,0,0,0,1,0,0,Not Attempted,0,1,0,1,2,0,Both,Engaged,0 - Was not under heavy defense,Kind of tippy when going fast but smooth intake and placed game pieces quickly  ,0 - did not play defense,None ,2 - contribute to score or elite defense,4,25,29
11,7890,Red,Sanjay,0,0,0,0,1,0,Not Attempted,1,0,2,1,2,1,Double Substation,Engaged,0 - Was not under heavy defense,moderate cycle time quick at substation sluggish movement moderate scoring time ,0 - did not play defense,no defense,2 - contribute to score or elite defense,6,36,42
21,7890,Red,Ishan,0,0,0,0,1,0,Docked,2,2,1,1,2,1,Floor,Docked,1 - Cannot score under heavy defense,Their teammates crowding the area near the double and singlesubstation would blockand slow them down,0 - did not play defense,Offense and scored alot ,2 - contribute to score or elite defense,14,35,49
28,7890,Red,Ishan,0,0,0,0,1,0,Not Attempted,0,0,0,0,3,0,Floor,Not Attempted,2 - Scoring impacted by defense,Adambots ran into them and they couldnt drive but their other mechanisms were working ,2 - prevented some cargo,Blocked some bots and slowed them down but hit one going too fast and broke,1.5 - not a strong scorer or defender,6,15,21
37,7890,Blue,Prisha,0,0,0,0,1,0,Engaged,0,0,2,1,2,2,Both,Engaged,0 - Was not under heavy defense,,0 - did not play defense,,1.5 - not a strong scorer or defender,18,39,57
68,7890,Red,Prisha,0,0,0,0,1,0,Not Attempted,0,0,2,1,1,1,Both,Engaged,0 - Was not under heavy defense,None,2 - prevented some cargo,Able to counter other alliance robots and allow for cargo drop,1.5 - not a strong scorer or defender,6,29,35
19,818,Red,Pranav,0,0,0,0,0,0,Not Attempted,0,0,0,0,0,0,N/A,Not Attempted,0 - Was not under heavy defense,Disconnected,0 - did not play defense,Disconnected ,1 - does not contribute much to scoring,0,0,0
30,818,Red,Ishan ,0,1,0,0,1,0,Not Attempted,0,2,1,0,1,1,Double Substation,Docked,2 - Scoring impacted by defense,Many of their attempts to score were slowed down by either teammates in the way or heavy defense,0 - did not play defense,They played offense no defense except for when they ran into other robots,1.5 - not a strong scorer or defender,9,23,32
37,818,Red,Vignesh ,1,0,0,0,0,0,Engaged,0,2,1,0,1,0,Both,Engaged,0 - Was not under heavy defense,Started jittering mid match,0 - did not play defense,no defense ,1.5 - not a strong scorer or defender,15,22,37
5,818,Blue,Vignesh ,0,0,0,0,1,0,Not Attempted,0,0,2,0,0,0,Double Substation,Not Attempted,0 - Was not under heavy defense,Robot was disabled for a significant portion of the match ,0 - did not play defense,No defense ,1 - does not contribute much to scoring,6,6,12
51,818,Blue,Sanjay,0,0,0,0,1,1,Not Attempted,2,0,2,0,1,1,Double Substation,Engaged,0 - Was not under heavy defense,Not under defense at all,0 - did not play defense,Played offense somewhat slow cycle speed but there was also traffic at the substation ,2 - contribute to score or elite defense,12,30,42
62,818,Blue,Mahima,0,2,0,0,1,0,Not Attempted,0,1,1,0,3,0,Double Substation,Engaged,0 - Was not under heavy defense,Scored consistently intake cube was a bit slow at double sub ,0 - did not play defense,None,2 - contribute to score or elite defense,12,30,42
,930,Red,,0,0,1,0,0,0,Not Attempted,1,2,1,1,1,1,Both,Engaged,3 - Continues to score normally,Supercharged good dodging other boys and agile movement ,0 - did not play defense,None,2 - contribute to score or elite defense,4,32,36
1,930,Blue,Mahima,0,1,1,1,0,0,Not Attempted,0,4,1,0,2,0,Floor,Engaged,0 - Was not under heavy defense,Dropped 4 cones from single substation shoots cubes in already filled slots,0 - did not play defense,None,2 - contribute to score or elite defense,11,31,42
13,930,Red,Arunima,0,0,1,1,0,0,Not Attempted,0,0,0,2,3,1,Both,Engaged,0 - Was not under heavy defense,Agile movement and quick at picking and placing pieces,0 - did not play defense,None,2 - contribute to score or elite defense,8,36,44
28,930,Blue,Prisha,0,0,1,0,0,1,Not Attempted,0,3,3,1,1,0,Double Substation,Docked,1 - Cannot score under heavy defense,Lost cargo under heavy defense ,1 - ineffective defense,Caused little to no impact on robots ,1.5 - not a strong scorer or defender,10,29,39
64,930,Red,Arunima,0,2,0,0,0,0,Not Attempted,0,1,2,0,2,0,Double Substation,Failed,0 - Was not under heavy defense,Smooth intake and good dodging around other bots,0 - did not play defense,None,2 - contribute to score or elite defense,6,18,24
17,9312,Red,Pranav,2,0,0,1,0,0,Not Attempted,1,0,4,1,1,0,Double Substation,Engaged,0 - Was not under heavy defense,Consistently scores cones with fast cycles ,0 - did not play defense,,2 - contribute to score or elite defense,10,32,42
33,9312,Blue,Prisha,1,0,0,1,0,0,Not Attempted,2,0,3,0,1,0,Double Substation,Engaged,3 - Continues to score normally,Mostly sped up when without cargo ,2 - prevented some cargo,Caused traffic ,1.5 - not a strong scorer or defender,7,28,35
42,9312,Blue,Mahima,0,0,0,0,1,0,Engaged,1,0,1,0,2,1,N/A,Docked,0 - Was not under heavy defense,Slow in scoring cones at mid node good at placing defense,2 - prevented some cargo,Pushed red A robots to the side of field for abt 10 sec ,2 - contribute to score or elite defense,18,26,44
5,9312,Red,Sanjay,0,0,0,0,1,0,Engaged,0,0,3,0,3,0,Double Substation,Not Attempted,0 - Was not under heavy defense,very quick cycle time and scoring dropped pieces at substation once or twice,0 - did not play defense,no defense ,2.5 - highly competitive robot,18,24,42
59,9312,Blue,Mahima,1,0,0,0,0,0,Not Attempted,0,0,3,0,2,1,N/A,Engaged,0 - Was not under heavy defense,Focused on cones at high node dropped cubes at single sub and at grid,0 - did not play defense,None,2 - contribute to score or elite defense,3,34,37
